tf,ticker,entry,exit,pnl,status,rules,regime,sample
H4,ROSN,2024-11-22 09:00:00,2024-11-26 09:00:00,-34591.52,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,ROSN,2025-02-06 13:00:00,2025-02-07 09:00:00,3230.89,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,ROSN,2025-02-14 13:00:00,2025-02-24 09:00:00,-10307.67,STOPPED,osc_bull_div_mac_break,trending,OOS
H4,ROSN,2025-03-10 09:00:00,2025-03-13 09:00:00,-22128.4,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2025-03-16 05:00:00,2025-03-17 09:00:00,11063.32,WIN,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,ROSN,2025-03-17 09:00:00,2025-03-17 13:00:00,829.54,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-17 13:00:00,2025-03-17 17:00:00,-1252.91,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-17 17:00:00,2025-03-18 01:00:00,1868.9,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-18 01:00:00,2025-03-18 05:00:00,354.72,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-18 05:00:00,2025-03-18 09:00:00,-1439.67,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-18 09:00:00,2025-03-18 13:00:00,-777.97,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-03-18 13:00:00,2025-03-20 09:00:00,-18132.61,STOPPED,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2025-05-18 05:00:00,2025-05-19 05:00:00,-12711.88,LOSS,osc_bull_div_mac_break,trending,OOS
H4,ROSN,2025-07-14 13:00:00,2025-07-15 09:00:00,-7573.03,LOSS,osc_bull_div_mac_break,trending,OOS
H4,ROSN,2025-07-29 09:00:00,2025-07-30 13:00:00,-4368.54,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2025-08-27 01:00:00,2025-08-28 01:00:00,2548.29,WIN,osc_bull_div_mac_break,ranging,OOS
H4,ROSN,2025-09-17 17:00:00,2025-09-19 05:00:00,-18578.07,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2025-10-06 13:00:00,2025-10-07 09:00:00,-4808.37,LOSS,osc_bull_div_mac_break,trending,OOS
H4,ROSN,2025-10-07 09:00:00,2025-10-08 09:00:00,-15464.54,STOPPED,osc_bull_div_mac_break,trending,OOS
H4,ROSN,2025-12-26 17:00:00,2025-12-28 05:00:00,-740.44,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,ROSN,2025-12-28 09:00:00,2025-12-28 13:00:00,3609.07,WIN,osc_bull_div_mac_break,ranging,OOS
H4,ROSN,2025-12-28 13:00:00,2025-12-29 09:00:00,13441.77,WIN,osc_bull_div_mac_break,ranging,OOS
H4,ROSN,2026-01-21 17:00:00,2026-01-22 13:00:00,5860.1,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-01-22 13:00:00,2026-01-23 17:00:00,2963.47,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-02-05 05:00:00,2026-02-05 09:00:00,-15492.17,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2026-02-19 01:00:00,2026-02-19 13:00:00,6344.51,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-02-19 13:00:00,2026-02-19 17:00:00,-1972.12,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-02-19 17:00:00,2026-02-20 13:00:00,3566.77,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-02-20 13:00:00,2026-02-20 17:00:00,-1007.8,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-02-20 17:00:00,2026-02-21 05:00:00,1518.38,WIN,osc_bull_div_mac_break,volatile,OOS
H4,ROSN,2026-04-28 01:00:00,2026-04-28 17:00:00,-14226.65,STOPPED,osc_bull_div_mac_break,ranging,OOS
H4,ROSN,2026-05-18 13:00:00,2026-05-20 05:00:00,-18032.92,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,ROSN,2026-05-30 13:00:00,2026-06-02 05:00:00,782.05,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,ROSN,2026-06-26 09:00:00,2026-06-29 01:00:00,-8790.69,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,ROSN,2026-06-29 05:00:00,2026-06-30 05:00:00,20950.74,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2023-10-19 17:00:00,2023-10-24 05:00:00,-13401.67,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,TATN,2023-12-08 13:00:00,2023-12-11 09:00:00,-6335.02,LOSS,osc_bull_div_mac_break,ranging,IS
H4,TATN,2024-03-26 09:00:00,2024-04-02 05:00:00,22072.21,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,TATN,2024-04-02 05:00:00,2024-04-02 09:00:00,4650.64,WIN,osc_bull_div_mac_break,trending,IS
H4,TATN,2024-04-02 09:00:00,2024-04-02 13:00:00,-4259.66,LOSS,osc_bull_div_mac_break,trending,IS
H4,TATN,2024-04-02 13:00:00,2024-04-03 05:00:00,-3690.43,LOSS,osc_bull_div_mac_break,trending,IS
H4,TATN,2024-04-03 05:00:00,2024-04-03 09:00:00,-5098.38,LOSS,osc_bull_div_mac_break,trending,IS
H4,TATN,2024-04-03 13:00:00,2024-04-04 09:00:00,683.62,WIN,osc_bull_div_mac_break,volatile,IS
H4,TATN,2024-04-23 05:00:00,2024-05-06 05:00:00,-14930.87,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,IS
H4,TATN,2024-11-02 09:00:00,2024-11-05 13:00:00,14959.92,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,TATN,2025-03-04 05:00:00,2025-03-06 05:00:00,-31545.91,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,TATN,2025-04-08 01:00:00,2025-04-08 13:00:00,-34784.77,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-05-18 05:00:00,2025-05-19 01:00:00,-8062.92,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,TATN,2025-06-13 01:00:00,2025-06-15 05:00:00,32858.29,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2025-06-15 05:00:00,2025-06-15 09:00:00,5473.76,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-06-15 09:00:00,2025-06-15 13:00:00,-2733.51,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-06-15 13:00:00,2025-06-16 01:00:00,-5895.73,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,TATN,2025-07-14 13:00:00,2025-07-15 09:00:00,-6273.68,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2025-08-04 01:00:00,2025-08-04 09:00:00,-999.23,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,TATN,2025-08-04 09:00:00,2025-08-04 13:00:00,1010.08,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-04 13:00:00,2025-08-05 05:00:00,7029.98,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-05 05:00:00,2025-08-05 09:00:00,2295.41,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-05 09:00:00,2025-08-06 05:00:00,1863.56,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-06 05:00:00,2025-08-06 09:00:00,-1859.17,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-06 09:00:00,2025-08-06 17:00:00,39199.98,TARGET,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-08-06 17:00:00,2025-08-08 01:00:00,14858.04,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-09-05 01:00:00,2025-09-05 13:00:00,8057.76,WIN,osc_bull_div_mac_break,ranging,OOS
H4,TATN,2025-09-24 13:00:00,2025-09-25 13:00:00,979.87,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-09-25 13:00:00,2025-09-25 17:00:00,-3185.08,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-09-26 05:00:00,2025-09-27 09:00:00,24588.87,WIN,osc_bull_div_mac_break,volatile,OOS
H4,TATN,2025-10-09 17:00:00,2025-10-10 05:00:00,-8258.48,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-10-10 05:00:00,2025-10-10 09:00:00,-14675.09,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-11-18 05:00:00,2025-11-19 05:00:00,-10735.41,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,TATN,2025-11-19 05:00:00,2025-11-19 13:00:00,76410.04,TARGET,osc_bull_div_mac_break,trending,OOS
H4,TATN,2025-11-19 13:00:00,2025-11-20 05:00:00,-12686.26,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2026-01-15 17:00:00,2026-01-16 01:00:00,-1441.14,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,TATN,2026-02-04 05:00:00,2026-02-05 09:00:00,-29747.8,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,TATN,2026-04-09 01:00:00,2026-04-10 09:00:00,-29885.81,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2026-06-03 01:00:00,2026-06-03 13:00:00,-5639.56,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,TATN,2026-06-04 01:00:00,2026-06-08 13:00:00,-27225.79,STOPPED,osc_bull_div_mac_break,ranging,OOS
H4,TATN,2026-06-19 05:00:00,2026-06-22 09:00:00,-35799.26,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2026-06-26 09:00:00,2026-06-29 01:00:00,-11396.49,LOSS,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,TATN,2026-07-07 17:00:00,2026-07-08 09:00:00,20404.57,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2026-07-08 09:00:00,2026-07-08 13:00:00,25296.18,WIN,osc_bull_div_mac_break,trending,OOS
H4,TATN,2026-07-08 13:00:00,2026-07-09 05:00:00,-283.87,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2026-07-09 05:00:00,2026-07-09 09:00:00,-10311.12,LOSS,osc_bull_div_mac_break,trending,OOS
H4,TATN,2026-07-09 09:00:00,2026-07-09 13:00:00,-35643.76,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2023-08-03 17:00:00,2023-08-04 13:00:00,-35463.14,STOPPED,osc_bull_div_mac_break,ranging,IS
H4,MGNT,2023-09-14 13:00:00,2023-09-18 05:00:00,-5896.23,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,IS
H4,MGNT,2024-07-01 09:00:00,2024-07-02 05:00:00,5698.63,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-07-02 05:00:00,2024-07-02 09:00:00,515.39,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-07-02 09:00:00,2024-07-03 05:00:00,296.21,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-07-03 05:00:00,2024-07-03 09:00:00,-5104.34,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-07-03 09:00:00,2024-07-03 13:00:00,808.33,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-07-03 13:00:00,2024-07-04 13:00:00,-13422.73,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-10-16 05:00:00,2024-10-16 09:00:00,-8507.71,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-11-29 05:00:00,2024-12-02 09:00:00,39462.84,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,IS
H4,MGNT,2024-12-02 09:00:00,2024-12-02 13:00:00,1492.93,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-02 13:00:00,2024-12-02 17:00:00,-1761.63,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-02 17:00:00,2024-12-03 05:00:00,-7219.55,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-03 05:00:00,2024-12-03 09:00:00,-4068.41,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-03 09:00:00,2024-12-03 13:00:00,-3647.41,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-03 13:00:00,2024-12-03 17:00:00,-812.25,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-03 17:00:00,2024-12-04 05:00:00,3911.49,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-04 05:00:00,2024-12-04 09:00:00,-12718.9,LOSS,osc_bull_div_mac_break,trending,IS
H4,MGNT,2024-12-18 13:00:00,2024-12-19 13:00:00,-5369.75,LOSS,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,volatile,IS
H4,MGNT,2024-12-20 09:00:00,2024-12-23 09:00:00,27010.22,WIN,osc_bull_div_mac_break,trending,IS
H4,MGNT,2025-01-31 01:00:00,2025-01-31 05:00:00,-1930.28,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-01-31 05:00:00,2025-02-03 09:00:00,-18949.26,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-01 09:00:00,2025-04-02 05:00:00,19678.68,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-02 05:00:00,2025-04-02 09:00:00,21440.16,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-02 09:00:00,2025-04-02 13:00:00,-5598.25,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-02 13:00:00,2025-04-02 17:00:00,4072.44,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-02 17:00:00,2025-04-03 05:00:00,-7573.37,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-03 05:00:00,2025-04-03 09:00:00,-4452.13,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-03 09:00:00,2025-04-04 13:00:00,-57786.87,STOPPED,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-04-08 09:00:00,2025-04-09 05:00:00,-31117.79,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,MGNT,2025-04-09 17:00:00,2025-04-10 13:00:00,5939.46,WIN,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-10 13:00:00,2025-04-11 09:00:00,4964.03,WIN,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-11 09:00:00,2025-04-11 13:00:00,-365.43,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-11 13:00:00,2025-04-11 17:00:00,-2704.7,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-11 17:00:00,2025-04-12 13:00:00,5970.93,WIN,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-04-17 01:00:00,2025-04-23 05:00:00,-5657.28,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-06-26 05:00:00,2025-06-26 09:00:00,-6919.34,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MGNT,2025-07-14 13:00:00,2025-07-15 13:00:00,6411.43,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2025-07-15 13:00:00,2025-07-15 17:00:00,-1400.23,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-07-15 17:00:00,2025-07-16 01:00:00,2630.91,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-07-16 01:00:00,2025-07-16 05:00:00,866.57,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-07-16 05:00:00,2025-07-17 09:00:00,7512.29,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-07-17 09:00:00,2025-07-21 05:00:00,23067.29,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-07-28 05:00:00,2025-07-28 13:00:00,-29648.94,STOPPED,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-08-04 09:00:00,2025-08-05 09:00:00,4836.63,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2025-08-05 17:00:00,2025-08-06 13:00:00,-3119.06,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-09-09 05:00:00,2025-09-10 05:00:00,-9084.98,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,OOS
H4,MGNT,2025-10-07 05:00:00,2025-10-07 17:00:00,596.41,WIN,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-10-07 17:00:00,2025-10-08 09:00:00,-15901.39,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2025-11-19 01:00:00,2025-11-19 17:00:00,3212.3,WIN,osc_bull_div_mac_break,trending,OOS
H4,MGNT,2025-11-19 17:00:00,2025-11-20 01:00:00,5022.71,WIN,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2025-11-20 01:00:00,2025-11-20 05:00:00,6681.63,WIN,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2025-11-20 05:00:00,2025-11-20 17:00:00,7132.41,WIN,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2025-11-20 17:00:00,2025-11-21 01:00:00,2292.02,WIN,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2025-11-21 01:00:00,2025-11-21 05:00:00,-10196.5,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2025-11-21 05:00:00,2025-11-26 05:00:00,13277.44,WIN,osc_bull_div_mac_break,volatile,OOS
H4,MGNT,2026-01-09 05:00:00,2026-01-13 09:00:00,9479.68,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2026-03-10 09:00:00,2026-03-10 13:00:00,-15859.5,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2026-03-17 05:00:00,2026-03-17 17:00:00,-2168.79,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2026-03-17 17:00:00,2026-03-23 05:00:00,-22018.26,STOPPED,osc_bull_div_mac_break,ranging,OOS
H4,MGNT,2026-04-01 05:00:00,2026-04-02 09:00:00,-13744.11,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MGNT,2026-05-18 17:00:00,2026-05-19 09:00:00,-6881.74,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2023-09-12 05:00:00,2023-09-13 13:00:00,-4706.42,LOSS,osc_bull_div_mac_break+osc_stoch_bull_cross,volatile,IS
H4,MOEX,2023-12-15 09:00:00,2023-12-18 17:00:00,34799.61,WIN,osc_bull_div_mac_break,trending,IS
H4,MOEX,2023-12-18 17:00:00,2023-12-19 05:00:00,8103.63,WIN,osc_bull_div_mac_break,trending,IS
H4,MOEX,2023-12-19 05:00:00,2023-12-19 09:00:00,-19313.5,LOSS,osc_bull_div_mac_break,trending,IS
H4,MOEX,2023-12-19 09:00:00,2023-12-19 13:00:00,1527.69,WIN,osc_bull_div_mac_break,trending,IS
H4,MOEX,2023-12-19 13:00:00,2023-12-21 09:00:00,-35568.73,STOPPED,osc_bull_div_mac_break,trending,IS
H4,MOEX,2024-02-07 17:00:00,2024-02-08 13:00:00,-21425.82,STOPPED,osc_bull_div_mac_break,trending,IS
H4,MOEX,2024-02-26 05:00:00,2024-02-27 17:00:00,20944.95,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,IS
H4,MOEX,2024-05-28 17:00:00,2024-05-30 09:00:00,21735.34,WIN,osc_bull_div_mac_break,trending,IS
H4,MOEX,2024-05-30 09:00:00,2024-05-30 13:00:00,-5867.16,LOSS,osc_bull_div_mac_break,volatile,IS
H4,MOEX,2024-05-30 13:00:00,2024-05-30 17:00:00,1459.5,WIN,osc_bull_div_mac_break,volatile,IS
H4,MOEX,2024-05-30 17:00:00,2024-05-31 05:00:00,-3120.05,LOSS,osc_bull_div_mac_break,volatile,IS
H4,MOEX,2024-05-31 05:00:00,2024-05-31 13:00:00,-18679.9,STOPPED,osc_bull_div_mac_break,ranging,IS
H4,MOEX,2024-06-03 05:00:00,2024-06-05 09:00:00,14022.22,WIN,osc_bull_div_mac_break,volatile,IS
H4,MOEX,2025-04-02 09:00:00,2025-04-03 09:00:00,-15844.22,STOPPED,osc_bull_div_mac_break+osc_stoch_bull_cross,trending,OOS
H4,MOEX,2025-04-10 01:00:00,2025-04-10 05:00:00,-26591.3,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,MOEX,2025-04-16 17:00:00,2025-04-17 13:00:00,-4177.24,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MOEX,2025-04-17 17:00:00,2025-04-22 09:00:00,31649.29,WIN,osc_bull_div_mac_break,ranging,OOS
H4,MOEX,2025-05-27 05:00:00,2025-05-29 01:00:00,14469.03,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,MOEX,2025-06-18 09:00:00,2025-06-19 09:00:00,-9604.91,STOPPED,osc_bull_div_mac_break+osc_micro_w_entry,ranging,OOS
H4,MOEX,2025-06-19 13:00:00,2025-06-20 09:00:00,-344.4,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,MOEX,2025-07-19 05:00:00,2025-07-19 13:00:00,2083.17,WIN,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2025-07-19 13:00:00,2025-07-20 05:00:00,4068.99,WIN,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2025-07-20 05:00:00,2025-07-21 05:00:00,-1233.09,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2025-07-21 05:00:00,2025-07-21 09:00:00,2132.83,WIN,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2025-07-21 09:00:00,2025-07-21 13:00:00,-3051.6,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,MOEX,2025-09-19 05:00:00,2025-09-22 05:00:00,-15304.08,STOPPED,osc_micro_w_entry+osc_stoch_bull_cross,volatile,OOS
H4,MOEX,2025-10-16 13:00:00,2025-10-16 17:00:00,54454.4,TARGET,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-02-11 09:00:00,2026-02-11 17:00:00,-7289.52,LOSS,osc_bull_div_mac_break,trending,OOS
H4,MOEX,2026-02-12 09:00:00,2026-02-13 01:00:00,-2697.55,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-02-13 01:00:00,2026-02-13 05:00:00,-1192.74,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,MOEX,2026-02-13 09:00:00,2026-02-16 09:00:00,-2171.64,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,MOEX,2026-04-06 05:00:00,2026-04-07 05:00:00,6427.45,WIN,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,MOEX,2026-06-26 09:00:00,2026-06-29 09:00:00,430.86,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2023-08-28 05:00:00,2023-08-29 05:00:00,5761.24,WIN,osc_bull_div_mac_break+osc_micro_w_entry,ranging,IS
H4,PLZL,2023-08-29 05:00:00,2023-08-29 09:00:00,-4208.68,LOSS,osc_bull_div_mac_break,volatile,IS
H4,PLZL,2023-08-29 09:00:00,2023-09-05 05:00:00,32890.16,WIN,osc_bull_div_mac_break,volatile,IS
H4,PLZL,2023-09-15 09:00:00,2023-09-18 05:00:00,-2890.03,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,volatile,IS
H4,PLZL,2023-09-18 17:00:00,2023-09-19 09:00:00,-26983.84,STOPPED,osc_bull_div_mac_break,ranging,IS
H4,PLZL,2023-10-03 17:00:00,2023-10-09 05:00:00,22880.19,WIN,osc_bull_div_mac_break,ranging,IS
H4,PLZL,2024-03-26 05:00:00,2024-03-29 13:00:00,37685.82,WIN,osc_micro_w_entry+osc_stoch_bull_cross,volatile,IS
H4,PLZL,2024-05-06 09:00:00,2024-05-07 05:00:00,-4349.87,LOSS,osc_bull_div_mac_break,volatile,IS
H4,PLZL,2025-04-08 05:00:00,2025-04-08 17:00:00,-11740.56,LOSS,osc_bull_div_mac_break+osc_micro_w_entry,trending,OOS
H4,PLZL,2025-04-09 01:00:00,2025-04-09 13:00:00,9000.04,WIN,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-04-09 13:00:00,2025-04-09 17:00:00,-2197.09,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,PLZL,2025-04-09 17:00:00,2025-04-10 09:00:00,-3628.06,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,PLZL,2025-04-10 09:00:00,2025-04-10 13:00:00,9624.42,WIN,osc_bull_div_mac_break,volatile,OOS
H4,PLZL,2025-04-10 13:00:00,2025-04-11 09:00:00,37703.81,WIN,osc_bull_div_mac_break,ranging,OOS
H4,PLZL,2025-05-20 17:00:00,2025-05-21 05:00:00,313.42,WIN,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-05-21 05:00:00,2025-05-21 09:00:00,-585.3,LOSS,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-05-21 09:00:00,2025-05-21 13:00:00,-7889.52,LOSS,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-05-21 17:00:00,2025-05-22 01:00:00,-834.15,LOSS,osc_bull_div_mac_break,volatile,OOS
H4,PLZL,2025-05-22 01:00:00,2025-05-22 13:00:00,-28428.12,STOPPED,osc_bull_div_mac_break,volatile,OOS
H4,PLZL,2025-07-14 13:00:00,2025-07-15 13:00:00,20679.86,WIN,osc_bull_div_mac_break+osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2025-07-29 01:00:00,2025-07-29 17:00:00,24599.76,WIN,osc_bull_div_mac_break+osc_stoch_bull_cross,ranging,OOS
H4,PLZL,2025-07-29 17:00:00,2025-07-30 01:00:00,5318.87,WIN,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-07-30 01:00:00,2025-07-30 05:00:00,-8844.98,LOSS,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-07-30 05:00:00,2025-07-30 09:00:00,-5525.42,LOSS,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-07-30 09:00:00,2025-08-05 05:00:00,32953.39,WIN,osc_bull_div_mac_break,trending,OOS
H4,PLZL,2025-09-23 01:00:00,2025-09-23 13:00:00,6409.06,WIN,osc_bull_div_mac_break,ranging,OOS
H4,PLZL,2025-09-23 13:00:00,2025-09-23 17:00:00,-10532.38,LOSS,osc_bull_div_mac_break,ranging,OOS
H4,PLZL,2025-10-29 05:00:00,2025-10-30 05:00:00,25167.54,WIN,osc_micro_w_entry+osc_stoch_bull_cross,trending,OOS
H4,PLZL,2025-10-30 09:00:00,2025-10-31 05:00:00,16653.51,WIN,osc_bull_div_mac_break,trending,OOS
